Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Timestamp,Other,Timestamp (Formatted)
29.0,579.7966901306063,639.1470324774273,15191.77094205888,-481.8094413415529,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527250792E9,0.0,2024-01-17 18:55:27.250
29.0,565.8356435960159,639.2629693760537,15191.329633864108,-482.07497423840687,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527250801E9,0.0,2024-01-17 18:55:27.250
30.0,554.6982215279713,638.9039389803074,15190.432057874743,-482.0712343384512,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527265115E9,0.0,2024-01-17 18:55:27.265
30.0,544.39105725009,638.5673479842953,15190.68637107173,-482.1647318373434,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527265125E9,0.0,2024-01-17 18:55:27.265
31.0,532.0606070961803,638.6010070838965,15191.404431863222,-482.362946534995,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.70552852726666E9,0.0,2024-01-17 18:55:27.266
31.0,514.3260015062988,638.7468631821685,15190.87710596947,-482.49384303344414,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527266672E9,0.0,2024-01-17 18:55:27.266
32.0,494.1230619456619,638.4364514858462,15190.00944917975,-482.5536814327352,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527280769E9,0.0,2024-01-17 18:55:27.280
32.0,475.2290873695165,638.0662013902329,15190.327340675984,-482.5873405323364,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527280778E9,0.0,2024-01-17 18:55:27.280
33.0,445.167771525681,638.1596988891251,15191.135159066413,-482.7593759302981,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527294725E9,0.0,2024-01-17 18:55:27.294
33.0,412.92609400767833,638.2232771883719,15190.71255037142,-482.85661332914606,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527294734E9,0.0,2024-01-17 18:55:27.294
34.0,382.7451013652608,637.9240851919167,15189.859853181522,-482.9089719285257,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527296385E9,0.0,2024-01-17 18:55:27.296
34.0,353.6150206103921,637.7109108944423,15190.005709279794,-483.1408457257785,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527296393E9,0.0,2024-01-17 18:55:27.296
35.0,321.28732539340854,637.8530270927586,15190.637752372306,-483.33532052347437,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527310828E9,0.0,2024-01-17 18:55:27.310
35.0,286.9961826996878,637.8268477930687,15190.256282576825,-483.3577599232085,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527310837E9,0.0,2024-01-17 18:55:27.310
36.0,251.47835282050073,637.5575749962591,15189.418544986751,-483.387679122854,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527324719E9,0.0,2024-01-17 18:55:27.324
36.0,216.0689800400287,637.2172441002913,15189.624239484314,-483.45499732205644,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527324729E9,0.0,2024-01-17 18:55:27.324
37.0,178.81209668144584,637.2920420994051,15190.286201776471,-483.63451251992956,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527325914E9,0.0,2024-01-17 18:55:27.325
37.0,136.1024391874671,637.329441098962,15189.807494582143,-483.6980908191763,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527325922E9,0.0,2024-01-17 18:55:27.325
38.0,91.20494021940976,637.0564284021966,15188.932357992511,-483.8028080179356,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527340328E9,0.0,2024-01-17 18:55:27.340
38.0,52.081846782937646,636.7796758054756,15189.16797168972,-484.0533813149668,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527340337E9,0.0,2024-01-17 18:55:27.340
39.0,17.196059996262193,636.8993526040576,15189.841153681744,-484.1730581135489,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527354657E9,0.0,2024-01-17 18:55:27.354
39.0,-14.716506325639784,636.9105723039247,15189.35870658746,-484.2553359125741,0.0,0.11200000531971455,1.0560000501573086,0.0,0.0,0.0,0.0,0.0,1.705528527354664E9,0.0,2024-01-17 18:55:27.354
40.0,-41.464270808734,636.6786985066719,15188.588287196588,-484.401192010846,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527355835E9,0.0,2024-01-17 18:55:27.355
40.0,-68.81789908464998,636.4767439090647,15188.84634029353,-484.6106264083646,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527355841E9,0.0,2024-01-17 18:55:27.355
41.0,-100.84640230517834,636.5515419081785,15189.459683886264,-484.8499800055288,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527371838E9,0.0,2024-01-17 18:55:27.371
41.0,-138.1743437629193,636.6674788068049,15188.992196391802,-485.1080331024714,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527371872E9,0.0,2024-01-17 18:55:27.371
42.0,-181.57962264865637,636.4056858099066,15188.180638101418,-485.0706341029145,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852738474E9,0.0,2024-01-17 18:55:27.384
42.0,-230.43767566978931,636.1850317125209,15188.371372999158,-485.1790912016295,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852738475E9,0.0,2024-01-17 18:55:27.384
43.0,-276.51324312388897,636.304708511103,15189.081953990739,-485.22397000109777,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527386339E9,0.0,2024-01-17 18:55:27.386
43.0,-321.0143126966432,636.2785292114131,15188.678044795524,-485.23518970096484,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527386346E9,0.0,2024-01-17 18:55:27.386
44.0,-363.07322759833187,635.9793372149579,15187.97868350381,-485.33616699976847,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527400757E9,0.0,2024-01-17 18:55:27.400
44.0,-404.2570059103891,635.7362437178381,15188.244216400664,-485.3586063995026,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527400767E9,0.0,2024-01-17 18:55:27.400
45.0,-439.584100891836,635.8671402162872,15188.853820093442,-485.63909889617935,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527414709E9,0.0,2024-01-17 18:55:27.414
45.0,-472.7906725984067,635.9344584154896,15188.36015329929,-608.1638312945142,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527414718E9,0.0,2024-01-17 18:55:27.414
46.0,-503.36809463612735,635.567948219832,15187.522415709216,-608.2348893936723,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527416343E9,0.0,2024-01-17 18:55:27.416
46.0,-532.8011072874069,635.2051779241301,15187.806648105849,-608.395705091767,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527416351E9,0.0,2024-01-17 18:55:27.416
47.0,-560.2295335624367,635.3622537222691,15188.479830097873,-608.7397758876905,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527430323E9,0.0,2024-01-17 18:55:27.430
47.0,-588.5256166271865,635.4894103207625,15188.001122903544,-608.8257935866714,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527430333E9,0.0,2024-01-17 18:55:27.430
48.0,-615.9129040027037,635.1191602251492,15187.178344913293,-609.0202683843672,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527444639E9,0.0,2024-01-17 18:55:27.444
48.0,-642.5970901865512,634.8349278285168,15187.395259110723,-609.1623845826834,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527444647E9,0.0,2024-01-17 18:55:27.444
49.0,-669.4907107679173,635.0181829263456,15188.068441102747,-609.409217979759,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527446324E9,0.0,2024-01-17 18:55:27.446
49.0,-695.1090254643932,634.9845238267444,15187.690711207222,-609.5849932776764,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527446329E9,0.0,2024-01-17 18:55:27.446
50.0,-718.1842081909999,634.6180136310868,15186.916551916394,-609.6149124773219,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527460683E9,0.0,2024-01-17 18:55:27.460
50.0,-740.6049084253609,634.434758533258,15187.133466113824,-609.7233695760369,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527460691E9,0.0,2024-01-17 18:55:27.460
51.0,-762.928371260874,634.5880944314413,15187.862746605184,-609.7869478752837,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527474767E9,0.0,2024-01-17 18:55:27.474
51.0,-782.5067475289106,634.6778520303778,15187.290541911963,-609.9290640735999,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527474777E9,0.0,2024-01-17 18:55:27.474
52.0,-799.4484943281859,634.3487408342771,15186.51264272118,-609.9440236734226,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527476339E9,0.0,2024-01-17 18:55:27.476
52.0,-819.7561510875821,634.1318266368471,15186.763216018211,-610.0973595716059,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527476348E9,0.0,2024-01-17 18:55:27.476
53.0,-849.0246081408113,634.2328039356507,15187.402738910634,-610.2880944693461,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527490789E9,0.0,2024-01-17 18:55:27.490
53.0,-877.2907720059156,634.1916650361381,15186.916551916394,-610.3928116681054,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527490799E9,0.0,2024-01-17 18:55:27.490
54.0,-904.5060239834711,633.8513341401704,15186.101253726054,-610.4227308677509,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527504683E9,0.0,2024-01-17 18:55:27.504
54.0,-929.5895329862833,633.5745815434493,15186.333127523307,-610.4713495671749,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527504692E9,0.0,2024-01-17 18:55:27.504
55.0,-953.8652235986665,633.7503568413667,15186.965170615818,-610.6546046650037,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527506352E9,0.0,2024-01-17 18:55:27.506
55.0,-977.43781301938,633.7727962411009,15186.478983621579,-610.8640390625224,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852750636E9,0.0,2024-01-17 18:55:27.506
56.0,-998.8674397654831,633.4137658453546,15185.663685431238,-610.8453395627439,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527520781E9,0.0,2024-01-17 18:55:27.520
56.0,-1010.5022685276344,633.2492102473043,15185.869379928801,-610.9575365614146,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852752079E9,0.0,2024-01-17 18:55:27.520
57.0,-1024.6166509604082,633.5147431441583,15186.59866042016,-611.1033926596865,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527535748E9,0.0,2024-01-17 18:55:27.535
57.0,-1039.1087632887065,633.5895411432721,15186.176051725168,-611.2978674573824,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852753576E9,0.0,2024-01-17 18:55:27.535
58.0,-1051.6897867396474,633.2679097470827,15185.353273734916,-611.3277866570279,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527536934E9,0.0,2024-01-17 18:55:27.536
58.0,-1063.9042999949306,632.9500182508491,15185.607586931903,-611.4399836556986,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527536957E9,0.0,2024-01-17 18:55:27.536
59.0,-1075.5802676565945,633.095874349121,15186.396705822553,-611.604539253749,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527550845E9,0.0,2024-01-17 18:55:27.550
59.0,-1084.5448078503832,633.2192910476588,15185.802061729599,-611.8064938513562,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527550855E9,0.0,2024-01-17 18:55:27.550
60.0,-1090.8727185754105,632.9350586510263,15184.926925139967,-611.8364130510017,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527564716E9,0.0,2024-01-17 18:55:27.564
60.0,-1097.488601597026,632.6545661543496,15185.222377236467,-612.0346277486533,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527564725E9,0.0,2024-01-17 18:55:27.564
61.0,-1104.9833611082286,632.9126192512922,15185.903039028402,-612.1692641470581,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527566305E9,0.0,2024-01-17 18:55:27.566
61.0,-1108.764399963431,632.9163591512479,15185.484170233365,-612.1842237468809,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527566312E9,0.0,2024-01-17 18:55:27.566
62.0,-1111.696481528692,632.673265654128,15184.605293743778,-612.2926808455959,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527580846E9,0.0,2024-01-17 18:55:27.580
62.0,-1110.3426377447322,632.504970156122,15184.796028641518,-612.4198374440894,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527580858E9,0.0,2024-01-17 18:55:27.580
63.0,-1110.8737035384402,632.5423691556789,15185.364493434783,-612.5843930421397,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527594671E9,0.0,2024-01-17 18:55:27.594
63.0,-1111.008339936845,632.673265654128,15184.867086740676,-612.6554511412978,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852759468E9,0.0,2024-01-17 18:55:27.594
64.0,-1113.9217220023274,632.3553741578944,15184.07422795007,-612.7190294405445,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527596353E9,0.0,2024-01-17 18:55:27.596
64.0,-1110.2827993454412,632.0038235620596,15184.272442647722,-612.7900875397027,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527596359E9,0.0,2024-01-17 18:55:27.596
65.0,-1100.5216604610905,632.1160205607302,15184.822207941208,-613.0070017371327,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527611858E9,0.0,2024-01-17 18:55:27.611
65.0,-1087.0767201203853,632.2656165589578,15184.347240646835,-613.1902568349615,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527611898E9,0.0,2024-01-17 18:55:27.611
66.0,-1074.3947193706408,631.8766669635661,15183.505763156805,-613.220176034607,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527624748E9,0.0,2024-01-17 18:55:27.624
66.0,-1063.949178794399,631.7121113655157,15183.703977854457,-613.3061937335879,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527624758E9,0.0,2024-01-17 18:55:27.624
67.0,-1056.1066085873172,631.9552048626356,15184.328541147057,-613.3922114325687,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527626013E9,0.0,2024-01-17 18:55:27.626
67.0,-1049.9133342606947,632.0075634620152,15184.018129450735,-613.4296104321256,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527626024E9,0.0,2024-01-17 18:55:27.626
68.0,-1047.942406984046,631.5924345669337,15183.157952460926,-613.4632695317268,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527640371E9,0.0,2024-01-17 18:55:27.640
68.0,-1051.3756351433694,631.3643006696366,15183.430965157691,-613.6166054299101,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852764038E9,0.0,2024-01-17 18:55:27.640
69.0,-1061.765077220276,631.4503183686174,15184.145286049228,-613.7288024285808,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527654763E9,0.0,2024-01-17 18:55:27.654
69.0,-1070.4865239169449,631.4353587687947,15183.55438185623,-613.8222999274731,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527654773E9,0.0,2024-01-17 18:55:27.654
70.0,-1079.3164277123287,631.166085971985,15182.757783165667,-613.9980752253905,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527655976E9,0.0,2024-01-17 18:55:27.655
70.0,-1088.0154350092635,630.8706338754855,15182.970957463142,-614.1663707233965,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527655988E9,0.0,2024-01-17 18:55:27.655
71.0,-1094.2535881353542,630.9903106740676,15183.617960155476,-614.3047470217571,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527670377E9,0.0,2024-01-17 18:55:27.670
71.0,-1095.8393057165667,631.1099874726497,15183.157952460926,-614.4057243205607,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527670387E9,0.0,2024-01-17 18:55:27.670
72.0,-1089.058867096901,630.8668939755298,15182.372573470231,-614.4206839203835,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527684727E9,0.0,2024-01-17 18:55:27.684
72.0,-1078.3590133236721,630.5826615788974,15182.481030568946,-614.618898618035,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527684736E9,0.0,2024-01-17 18:55:27.684
73.0,-1066.383853665553,630.8668939755298,15183.221530760173,-614.7385754166171,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527686331E9,0.0,2024-01-17 18:55:27.686
73.0,-1046.4539268016815,630.9790909742005,15182.724124066066,-737.2296487153508,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527686339E9,0.0,2024-01-17 18:55:27.686
74.0,-1021.6135112959892,630.7883560764603,15181.998583474662,-737.2109492155723,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852770027E9,0.0,2024-01-17 18:55:27.700
74.0,-997.3004216840491,630.5340428794734,15182.383793170098,-737.2371285152622,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527700279E9,0.0,2024-01-17 18:55:27.700
75.0,-972.553503677249,630.732257577125,15183.086894361768,-737.4503028127365,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527714742E9,0.0,2024-01-17 18:55:27.714
75.0,-945.1101178023964,630.7995757763274,15182.619406867307,-737.540060411673,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527714751E9,0.0,2024-01-17 18:55:27.714
76.0,-913.5004833769053,630.5938812787645,15181.871426876169,-737.5176210119389,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527716415E9,0.0,2024-01-17 18:55:27.716
76.0,-883.3232306344435,630.4255857807584,15182.058421873953,-737.7120958096348,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527716481E9,0.0,2024-01-17 18:55:27.716
77.0,-855.6180517626926,630.7472171769477,15182.813881665003,-737.9551893067546,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527730823E9,0.0,2024-01-17 18:55:27.730
77.0,-824.2066320348531,630.84071467584,15182.4174522697,-738.0898257051595,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527730833E9,0.0,2024-01-17 18:55:27.730
78.0,-789.4293023468927,630.4704645802267,15181.703131378163,-738.22820200352,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527744678E9,0.0,2024-01-17 18:55:27.744
78.0,-758.5115494132042,630.261030182708,15182.080861273687,-738.4600758007728,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527744687E9,0.0,2024-01-17 18:55:27.744
79.0,-727.8630692763254,630.4031463810243,15182.873720064294,-738.6358510986902,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852774632E9,0.0,2024-01-17 18:55:27.746
79.0,-694.1665706755593,630.4929039799608,15182.428671969566,-861.1568435970694,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527746326E9,0.0,2024-01-17 18:55:27.746
80.0,-659.4752586865798,630.1750124837272,15181.695651578251,-861.0259470986202,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527760763E9,0.0,2024-01-17 18:55:27.760
80.0,-626.1864091809839,630.044115985278,15181.886386475991,-983.5170203973539,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527760772E9,0.0,2024-01-17 18:55:27.760
81.0,-596.5963207315654,630.2161513832398,15182.522169468459,-983.6927956952713,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852777479E9,0.0,2024-01-17 18:55:27.774
81.0,-564.8071711082011,630.2273710831068,15181.968664275017,-1106.172649294138,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527774802E9,0.0,2024-01-17 18:55:27.774
82.0,-531.6529580010101,630.0141967856325,15181.17580548441,-1106.0941113950685,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527776388E9,0.0,2024-01-17 18:55:27.776
82.0,-500.33503577206284,629.658906289842,15181.4974368806,-1106.269886692986,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527776399E9,0.0,2024-01-17 18:55:27.776
83.0,-468.31401235144585,629.7935426882468,15182.215497672092,-1106.329725092277,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527790842E9,0.0,2024-01-17 18:55:27.790
83.0,-436.9212921233848,629.8833002871834,15181.680691978429,-1106.400783191435,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527790851E9,0.0,2024-01-17 18:55:27.790
84.0,-404.3355438094586,629.5541890910827,15180.771896289196,-1106.546639289707,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527804824E9,0.0,2024-01-17 18:55:27.804
84.0,-378.8743049111217,629.2624768945388,15180.9065326876,-1106.6812756881118,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527804833E9,0.0,2024-01-17 18:55:27.804
85.0,-359.81577473692596,629.4382521924563,15181.594674279448,-1106.9617681847885,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852780637E9,0.0,2024-01-17 18:55:27.806
85.0,-337.7466250983998,629.4868708918802,15180.962631186936,-1106.9954272843897,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527806378E9,0.0,2024-01-17 18:55:27.806
86.0,-317.77181943506,629.0904414965771,15180.154812796507,-1107.0440459838137,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527820754E9,0.0,2024-01-17 18:55:27.820
86.0,-300.64307763800025,628.9258858985268,15180.375466893893,-1107.2534803813323,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527820763E9,0.0,2024-01-17 18:55:27.820
87.0,-283.97060363553464,629.1801990955137,15181.112227185164,-1107.3581975800917,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527834658E9,0.0,2024-01-17 18:55:27.834
87.0,-268.48741781897843,629.2026384952478,15180.584901291411,-1107.414296079427,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527834665E9,0.0,2024-01-17 18:55:27.834
88.0,-255.61468217149377,628.9146661986597,15179.732204101514,-1107.5190132781863,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527836362E9,0.0,2024-01-17 18:55:27.836
88.0,-246.6351823778823,628.5705954027362,15179.982777398545,-1107.582591577433,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.70552852783637E9,0.0,2024-01-17 18:55:27.836
89.0,-240.69248134829104,628.5818151026033,15180.618560391013,-1107.6985284760594,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527850798E9,0.0,2024-01-17 18:55:27.850
89.0,-237.50982648599893,628.6678328015842,15180.06505519757,-1107.8817835738882,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527850807E9,0.0,2024-01-17 18:55:27.850
90.0,-237.98853368032724,628.4658782039769,15179.122600408737,-1107.9752810727805,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527864789E9,0.0,2024-01-17 18:55:27.864
90.0,-243.22065371833742,628.2377443066798,15179.358214105945,-1108.0874780714512,0.0,0.11200000531971455,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527864799E9,0.0,2024-01-17 18:55:27.864
91.0,-252.8284567045048,628.488317603711,15180.158552696463,-1108.2894326690584,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527866301E9,0.0,2024-01-17 18:55:27.866
91.0,-264.14165407046676,628.5481560030021,15179.582608103286,-1108.416589267552,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527866307E9,0.0,2024-01-17 18:55:27.866
92.0,-274.66947244573385,628.1554665076546,15178.722431113478,-1108.6260236650705,0.0,0.09600000455975533,1.0400000493973494,0.0,0.0,0.0,0.0,0.0,1.705528527880765E9,0.0,2024-01-17 18:55:27.880
